position,LM
minutes,418.0
passes_completed,-1.2089
passes,-1.1934
dribbles_completed,0.1815
dribbles,1.0662
passes_completed_short,-0.8526
passes_short,-0.6742
passes_completed_medium,-1.2492
passes_medium,-1.1562
passes_completed_long,-1.148
passes_long,-1.3976
passes_total_distance,-1.2862
passes_free_kicks,-1.022
through_balls,0.8937
passes_pressure,1.5704
passes_switches,-0.4722
crosses,-0.4256
corner_kicks,-0.5567
passes_intercepted,-1.3531
passes_blocked,-0.2938
dispossessed,1.7529
goals,-0.724
assists,0.9551
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7107
shots_on_target,0.0266
sca,1.6392
gca,-0.0524
xg,-0.1176
crosses_into_penalty_area,1.434
passes_into_final_third,-1.3627
passes_into_penalty_area,0.7125
progressive_passes,-1.2306
carry_progressive_distance,-0.399
assisted_shots,1.0783
fouled,1.8262
pens_won,-0.2937
tackles,0.3246
interceptions,0.1634
blocks,-0.3204
tackles_won,-0.7068
dribble_tackles,0.8429
dribbles_vs,-0.7068
pressures,0.1123
pressure_regains,-0.7746
clearances,-0.3672
errors,-0.376
aerials_won,5.3646
aerials_lost,4.4889
ball_recoveries,-1.3105
pens_conceded,-0.3183
fouls,-0.9988
cards_yellow_red,-0.1907
