position,LB
minutes,309.0
passes_completed,0.1286
passes,0.2704
dribbles_completed,-1.2424
dribbles,-1.2671
passes_completed_short,-0.3242
passes_short,-0.2692
passes_completed_medium,0.2903
passes_medium,0.459
passes_completed_long,0.0408
passes_long,0.3119
passes_total_distance,0.1211
passes_free_kicks,0.009
through_balls,-0.6322
passes_pressure,-0.6742
passes_switches,-1.0828
crosses,-0.6555
corner_kicks,-0.5567
passes_intercepted,0.8733
passes_blocked,-0.1646
dispossessed,-0.4261
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0282
shots_on_target,-0.315
sca,-0.2612
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.7656
passes_into_penalty_area,0.0586
progressive_passes,1.1154
carry_progressive_distance,-1.5498
assisted_shots,-0.9773
fouled,-0.8786
pens_won,-0.2937
tackles,0.0994
interceptions,2.6259
blocks,2.2278
tackles_won,-0.8177
dribble_tackles,0.8761
dribbles_vs,-0.9453
pressures,-0.6582
pressure_regains,-0.7915
clearances,0.563
errors,17.9515
aerials_won,-0.5509
aerials_lost,-1.3278
ball_recoveries,0.4372
pens_conceded,-0.3183
fouls,1.7291
cards_yellow_red,-0.1907
