position,FW
passes_completed,-0.9858
passes,-1.0524
dribbles_completed,4.4864
dribbles,4.16
passes_completed_short,-0.6171
passes_short,-0.5262
passes_completed_medium,-1.0354
passes_medium,-1.1261
passes_completed_long,-0.7933
passes_long,-0.9539
passes_total_distance,-0.9858
passes_free_kicks,-0.83
through_balls,-0.632
passes_pressure,-0.0531
passes_switches,-0.2344
crosses,1.365
corner_kicks,-0.1453
passes_intercepted,-0.0803
passes_blocked,0.9013
dispossessed,1.9554
goals,0.2071
assists,1.3995
pens_made,-0.2418
pens_att,0.8051
shots_total,0.5515
shots_on_target,-0.0996
sca,2.1417
gca,1.1577
xg,0.3539
crosses_into_penalty_area,1.0645
passes_into_final_third,-0.9955
passes_into_penalty_area,0.4706
progressive_passes,-0.6697
carry_progressive_distance,2.1906
assisted_shots,1.7151
fouled,1.1883
pens_won,-0.2935
tackles,-1.7761
interceptions,-1.2973
blocks,-1.2438
tackles_won,-1.6462
dribble_tackles,-1.4373
dribbles_vs,-1.3989
pressures,-1.1436
pressure_regains,-1.3651
clearances,-1.0151
errors,-0.3758
aerials_won,-0.8098
aerials_lost,-0.821
ball_recoveries,-1.3192
pens_conceded,-0.3182
fouls,-1.2549
cards_yellow_red,-0.1906
