position,AM
minutes,326.0
passes_completed,-2.4662
passes,-2.9638
dribbles_completed,-1.2424
dribbles,-1.2671
passes_completed_short,-2.4936
passes_short,-2.7813
passes_completed_medium,-1.9566
passes_medium,-2.2932
passes_completed_long,-1.5368
passes_long,-1.8355
passes_total_distance,-2.1518
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-3.1087
passes_switches,-1.3948
crosses,2.7351
corner_kicks,-0.5567
passes_intercepted,-1.8578
passes_blocked,-1.8653
dispossessed,-1.415
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7051
shots_on_target,-0.3522
sca,-1.6784
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,-1.6267
passes_into_penalty_area,-1.308
progressive_passes,-2.0587
carry_progressive_distance,-2.249
assisted_shots,-1.3957
fouled,-1.2928
pens_won,-0.2937
tackles,-1.9693
interceptions,0.6716
blocks,-2.3514
tackles_won,-0.8708
dribble_tackles,-1.4379
dribbles_vs,-1.9727
pressures,-2.8097
pressure_regains,-2.8947
clearances,-1.0155
errors,-0.376
aerials_won,-1.1372
aerials_lost,-1.3278
ball_recoveries,-2.9572
pens_conceded,-0.3183
fouls,0.1908
cards_yellow_red,-0.1907
