position,WB
passes_completed,-0.0204
passes,0.3771
dribbles_completed,-0.3353
dribbles,-0.2165
passes_completed_short,0.2193
passes_short,0.2599
passes_completed_medium,-0.1687
passes_medium,0.1947
passes_completed_long,-0.1392
passes_long,0.364
passes_total_distance,-0.1366
passes_free_kicks,-0.5407
through_balls,0.0352
passes_pressure,0.527
passes_switches,-0.0254
crosses,2.4038
corner_kicks,-0.3932
passes_intercepted,1.5569
passes_blocked,0.9722
dispossessed,-0.7923
goals,-0.7415
assists,-0.5876
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8299
shots_on_target,-0.652
sca,-0.0343
gca,-0.9205
xg,-0.7173
crosses_into_penalty_area,2.8469
passes_into_final_third,0.0233
passes_into_penalty_area,1.0198
progressive_passes,0.4287
carry_progressive_distance,-0.2695
assisted_shots,0.6988
fouled,-0.4777
pens_won,-0.3695
tackles,-0.43
interceptions,0.1759
blocks,0.9979
tackles_won,-0.8447
dribble_tackles,-0.386
dribbles_vs,0.1243
pressures,-0.0641
pressure_regains,0.0916
clearances,-0.2326
errors,1.2782
aerials_won,-0.5975
aerials_lost,-0.5789
ball_recoveries,0.1617
pens_conceded,0.3383
fouls,-0.7998
cards_yellow_red,-0.2618
