position,RM
passes_completed,0.9046
passes,1.0812
dribbles_completed,-1.2419
dribbles,-1.2665
passes_completed_short,0.4129
passes_short,0.7415
passes_completed_medium,1.1381
passes_medium,1.1598
passes_completed_long,0.764
passes_long,0.8643
passes_total_distance,0.9319
passes_free_kicks,-0.0195
through_balls,-0.632
passes_pressure,-0.4452
passes_switches,-0.7119
crosses,1.1413
corner_kicks,-0.5565
passes_intercepted,1.1294
passes_blocked,1.8548
dispossessed,-0.6935
goals,-0.7238
assists,0.9316
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.214
shots_on_target,0.0124
sca,0.3886
gca,0.8794
xg,-0.5856
crosses_into_penalty_area,1.4028
passes_into_final_third,0.066
passes_into_penalty_area,1.0171
progressive_passes,0.5282
carry_progressive_distance,-0.7432
assisted_shots,0.7397
fouled,0.9176
pens_won,-0.2935
tackles,-0.7117
interceptions,-0.3049
blocks,-0.0137
tackles_won,-1.0929
dribble_tackles,-0.875
dribbles_vs,-1.2228
pressures,1.0577
pressure_regains,0.4516
clearances,-0.5037
errors,-0.3758
aerials_won,-0.0681
aerials_lost,-0.0036
ball_recoveries,-0.8679
pens_conceded,-0.3182
fouls,1.051
cards_yellow_red,-0.1906
