position,WB
minutes,1796.0
passes_completed,1.1465
passes,1.442
dribbles_completed,-0.9662
dribbles,-0.5883
passes_completed_short,0.8655
passes_short,0.8426
passes_completed_medium,1.0143
passes_medium,1.286
passes_completed_long,1.1594
passes_long,1.4132
passes_total_distance,1.2664
passes_free_kicks,-0.3716
through_balls,0.0781
passes_pressure,-0.0511
passes_switches,2.0942
crosses,3.2453
corner_kicks,0.7752
passes_intercepted,0.4916
passes_blocked,1.5728
dispossessed,-0.8478
goals,0.7121
assists,1.2378
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.5694
shots_on_target,0.4451
sca,1.085
gca,1.442
xg,-0.279
crosses_into_penalty_area,2.8716
passes_into_final_third,0.2164
passes_into_penalty_area,3.0026
progressive_passes,1.7318
carry_progressive_distance,0.9024
assisted_shots,1.6273
fouled,-0.65
pens_won,0.8946
tackles,-1.0202
interceptions,-0.4849
blocks,0.8
tackles_won,-0.8724
dribble_tackles,-0.1108
dribbles_vs,-0.1461
pressures,-1.3979
pressure_regains,-1.217
clearances,-0.2913
errors,-0.376
aerials_won,-0.9859
aerials_lost,-0.8592
ball_recoveries,-0.5117
pens_conceded,-0.3183
fouls,-0.8275
cards_yellow_red,-0.1907
