position,FW
minutes,-0.7277
passes_completed,-0.9917
passes,-0.9465
dribbles_completed,-0.5496
dribbles,0.4351
passes_completed_short,-0.5342
passes_short,-0.2798
passes_completed_medium,-1.0285
passes_medium,-1.1865
passes_completed_long,-1.0825
passes_long,-1.0363
passes_total_distance,-1.1479
passes_free_kicks,-1.0216
through_balls,0.8519
passes_pressure,1.7046
passes_switches,-0.9457
crosses,-1.1355
corner_kicks,-0.159
passes_intercepted,0.1062
passes_blocked,0.886
dispossessed,0.9551
goals,1.6764
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,3.3082
shots_on_target,3.5906
sca,1.5482
gca,-0.0784
xg,4.0735
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.1126
passes_into_penalty_area,-0.6525
progressive_passes,-0.7157
carry_progressive_distance,-0.0742
assisted_shots,1.0106
fouled,0.3156
pens_won,-0.2935
tackles,1.0055
interceptions,0.5521
blocks,1.5994
tackles_won,1.0935
dribble_tackles,-0.8828
dribbles_vs,0.4899
pressures,2.1904
pressure_regains,3.0157
clearances,-0.763
errors,-0.3758
aerials_won,1.1814
aerials_lost,0.4131
ball_recoveries,-0.7445
pens_conceded,-0.3182
fouls,2.025
cards_yellow_red,-0.1906
