position,CM
minutes,585.0
passes_completed,-0.7501
passes,-0.9311
dribbles_completed,-0.7337
dribbles,-0.7461
passes_completed_short,-0.3618
passes_short,-0.3061
passes_completed_medium,-0.8138
passes_medium,-0.9891
passes_completed_long,-0.7035
passes_long,-1.0142
passes_total_distance,-0.8088
passes_free_kicks,-0.8405
through_balls,0.4581
passes_pressure,-0.4083
passes_switches,-0.5708
crosses,-0.8822
corner_kicks,-0.5567
passes_intercepted,-1.1365
passes_blocked,-0.5179
dispossessed,-0.3703
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1985
shots_on_target,-0.2747
sca,-0.5556
gca,0.3586
xg,-0.0068
crosses_into_penalty_area,-0.3066
passes_into_final_third,-0.6836
passes_into_penalty_area,-0.3455
progressive_passes,-0.5794
carry_progressive_distance,-1.4664
assisted_shots,-0.7328
fouled,-1.2501
pens_won,-0.2937
tackles,0.9446
interceptions,-1.3159
blocks,0.0673
tackles_won,0.585
dribble_tackles,1.8215
dribbles_vs,1.6452
pressures,0.1767
pressure_regains,-0.3699
clearances,0.2815
errors,6.0778
aerials_won,3.9731
aerials_lost,1.3897
ball_recoveries,0.4606
pens_conceded,3.9022
fouls,1.942
cards_yellow_red,-0.1907
