position,RM
minutes,370.0
passes_completed,-0.3538
passes,-0.3312
dribbles_completed,0.3663
dribbles,0.5452
passes_completed_short,0.4136
passes_short,0.6077
passes_completed_medium,-0.7752
passes_medium,-0.8735
passes_completed_long,-0.8341
passes_long,-0.9079
passes_total_distance,-0.6927
passes_free_kicks,-0.735
through_balls,-0.6322
passes_pressure,0.0427
passes_switches,-0.3526
crosses,0.6697
corner_kicks,-0.5567
passes_intercepted,1.5635
passes_blocked,2.0405
dispossessed,0.7874
goals,0.6701
assists,3.1297
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5651
shots_on_target,0.7598
sca,0.6887
gca,2.2362
xg,0.1575
crosses_into_penalty_area,0.87
passes_into_final_third,-0.4338
passes_into_penalty_area,0.5942
progressive_passes,-0.3435
carry_progressive_distance,0.6241
assisted_shots,0.3512
fouled,-0.6797
pens_won,-0.2937
tackles,1.1981
interceptions,1.923
blocks,0.3256
tackles_won,0.7159
dribble_tackles,3.0713
dribbles_vs,3.7475
pressures,2.9567
pressure_regains,1.5763
clearances,0.1563
errors,-0.376
aerials_won,0.3318
aerials_lost,1.1996
ball_recoveries,-0.7425
pens_conceded,-0.3183
fouls,0.3189
cards_yellow_red,-0.1907
