position,RB
passes_completed,0.2169
passes,0.4872
dribbles_completed,-0.8182
dribbles,-0.6371
passes_completed_short,0.3289
passes_short,0.356
passes_completed_medium,0.1596
passes_medium,0.3556
passes_completed_long,-0.1137
passes_long,0.0801
passes_total_distance,0.0684
passes_free_kicks,-0.5576
through_balls,-0.0238
passes_pressure,0.5912
passes_switches,-0.2227
crosses,1.6
corner_kicks,-0.3193
passes_intercepted,1.7773
passes_blocked,2.3243
dispossessed,-0.5364
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8343
shots_on_target,-0.8017
sca,0.0496
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,2.949
passes_into_final_third,-0.6837
passes_into_penalty_area,1.5067
progressive_passes,-0.0026
carry_progressive_distance,0.2589
assisted_shots,0.0592
fouled,0.5691
pens_won,-0.3695
tackles,-0.3481
interceptions,0.9264
blocks,1.2064
tackles_won,-0.6228
dribble_tackles,0.13
dribbles_vs,-0.3256
pressures,-0.3113
pressure_regains,-0.5771
clearances,-0.0947
errors,-0.5457
aerials_won,-0.5534
aerials_lost,0.1985
ball_recoveries,0.0798
pens_conceded,1.7163
fouls,0.242
cards_yellow_red,-0.2618
