position,CM
minutes,0.555
passes_completed,1.7255
passes,1.5029
dribbles_completed,-0.1753
dribbles,-0.2713
passes_completed_short,1.8837
passes_short,1.7849
passes_completed_medium,1.5103
passes_medium,1.4427
passes_completed_long,0.6121
passes_long,0.1607
passes_total_distance,1.3932
passes_free_kicks,1.854
through_balls,-0.378
passes_pressure,0.8316
passes_switches,0.0262
crosses,-0.8103
corner_kicks,-0.4544
passes_intercepted,-0.2607
passes_blocked,-0.7659
dispossessed,-0.2381
goals,-0.3129
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8054
shots_on_target,-0.6771
sca,-0.6605
gca,-0.5316
xg,-0.5045
crosses_into_penalty_area,-0.7237
passes_into_final_third,1.6254
passes_into_penalty_area,-0.0743
progressive_passes,1.2274
carry_progressive_distance,0.6113
assisted_shots,-0.6744
fouled,0.1754
pens_won,-0.2935
tackles,2.1042
interceptions,0.3116
blocks,0.6358
tackles_won,2.3009
dribble_tackles,1.9795
dribbles_vs,2.0735
pressures,0.7683
pressure_regains,0.8235
clearances,-0.0439
errors,-0.3758
aerials_won,-0.1988
aerials_lost,-0.3591
ball_recoveries,1.338
pens_conceded,0.665
fouls,0.9163
cards_yellow_red,-0.1906
