position,GK
passes_completed,-1.0453
passes,-1.3556
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.7049
passes_short,-1.8891
passes_completed_medium,-0.5765
passes_medium,-0.8806
passes_completed_long,0.3759
passes_long,0.3184
passes_total_distance,-0.4651
passes_free_kicks,-0.1021
through_balls,-0.7252
passes_pressure,-1.7245
passes_switches,-0.7064
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6104
passes_blocked,-1.6952
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4115
gca,-0.8712
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.5144
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.506
assisted_shots,-1.2854
fouled,-1.4224
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1232
pressure_regains,-2.2692
clearances,-1.0323
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.5937
pens_conceded,0.0835
fouls,-1.8155
cards_yellow_red,-0.2618
