position,CB
passes_completed,0.2843
passes,0.446
dribbles_completed,0.0806
dribbles,-0.1233
passes_completed_short,-0.3509
passes_short,-0.429
passes_completed_medium,0.6966
passes_medium,0.7342
passes_completed_long,0.4172
passes_long,0.9881
passes_total_distance,0.4691
passes_free_kicks,0.898
through_balls,-0.4878
passes_pressure,-0.3537
passes_switches,-0.7625
crosses,-0.6658
corner_kicks,-0.5372
passes_intercepted,-0.6175
passes_blocked,0.3025
dispossessed,-0.816
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0346
shots_on_target,-0.879
sca,-1.1335
gca,-0.829
xg,-0.73
crosses_into_penalty_area,-0.4188
passes_into_final_third,0.6926
passes_into_penalty_area,-0.7667
progressive_passes,-0.1806
carry_progressive_distance,0.5266
assisted_shots,-1.103
fouled,-0.4284
pens_won,-0.2935
tackles,0.3425
interceptions,1.1697
blocks,-0.1443
tackles_won,0.5827
dribble_tackles,0.1245
dribbles_vs,-0.4415
pressures,-0.4573
pressure_regains,0.0434
clearances,1.2872
errors,0.4773
aerials_won,0.4804
aerials_lost,-0.3976
ball_recoveries,0.7248
pens_conceded,-0.3182
fouls,0.1627
cards_yellow_red,-0.1906
