position,WB
minutes,-0.7437
passes_completed,0.4376
passes,0.4828
dribbles_completed,-0.2594
dribbles,0.0918
passes_completed_short,0.7496
passes_short,0.5833
passes_completed_medium,0.4317
passes_medium,0.3089
passes_completed_long,-0.5705
passes_long,0.3747
passes_total_distance,0.2005
passes_free_kicks,0.819
through_balls,-0.632
passes_pressure,0.2452
passes_switches,0.9928
crosses,0.7026
corner_kicks,0.7128
passes_intercepted,-0.8122
passes_blocked,-0.2381
dispossessed,-0.91
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3939
shots_on_target,0.064
sca,0.3102
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.7261
passes_into_final_third,-1.0796
passes_into_penalty_area,0.4352
progressive_passes,0.0849
carry_progressive_distance,0.1378
assisted_shots,0.8454
fouled,-0.7617
pens_won,-0.2935
tackles,-0.6495
interceptions,-1.1709
blocks,-0.2483
tackles_won,0.1129
dribble_tackles,0.3331
dribbles_vs,-0.9237
pressures,-0.3967
pressure_regains,-0.1141
clearances,0.5952
errors,4.2984
aerials_won,-0.6882
aerials_lost,-0.4011
ball_recoveries,-1.008
pens_conceded,-0.3182
fouls,0.4824
cards_yellow_red,-0.1906
