position,CM
minutes,2235.0
passes_completed,0.6389
passes,0.4917
dribbles_completed,-0.044
dribbles,-0.1761
passes_completed_short,0.0244
passes_short,0.0306
passes_completed_medium,0.8909
passes_medium,0.8068
passes_completed_long,0.877
passes_long,0.4679
passes_total_distance,0.8192
passes_free_kicks,-0.4044
through_balls,-0.3468
passes_pressure,0.56
passes_switches,0.46
crosses,-1.0031
corner_kicks,-0.5567
passes_intercepted,-1.1026
passes_blocked,-0.866
dispossessed,-0.6402
goals,-0.4932
assists,-0.4485
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4427
shots_on_target,-0.4367
sca,-1.1559
gca,-0.4729
xg,-0.7464
crosses_into_penalty_area,-0.5659
passes_into_final_third,0.5949
passes_into_penalty_area,-0.8042
progressive_passes,0.0064
carry_progressive_distance,0.0019
assisted_shots,-1.1065
fouled,-0.6319
pens_won,-0.2937
tackles,0.5571
interceptions,1.1412
blocks,-0.3255
tackles_won,1.3326
dribble_tackles,-0.3715
dribbles_vs,-0.0787
pressures,0.5868
pressure_regains,0.1717
clearances,0.2939
errors,-0.376
aerials_won,0.9705
aerials_lost,0.0529
ball_recoveries,1.6331
pens_conceded,0.7864
fouls,-0.3492
cards_yellow_red,-0.1907
