position,RB
minutes,1355.0
passes_completed,-0.3827
passes,0.0938
dribbles_completed,0.0754
dribbles,-0.0524
passes_completed_short,-0.6068
passes_short,-0.611
passes_completed_medium,-0.2771
passes_medium,-0.0319
passes_completed_long,0.1901
passes_long,1.4742
passes_total_distance,-0.1449
passes_free_kicks,0.0752
through_balls,1.2507
passes_pressure,-0.0553
passes_switches,-0.8967
crosses,0.1241
corner_kicks,-0.5567
passes_intercepted,-0.4565
passes_blocked,0.1708
dispossessed,-0.2122
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9149
shots_on_target,-0.8661
sca,-0.655
gca,-0.7148
xg,-0.8911
crosses_into_penalty_area,0.5589
passes_into_final_third,0.6941
passes_into_penalty_area,0.3541
progressive_passes,0.0276
carry_progressive_distance,0.011
assisted_shots,-0.7279
fouled,-0.05
pens_won,-0.2937
tackles,1.7261
interceptions,0.5847
blocks,1.0947
tackles_won,1.0675
dribble_tackles,1.5524
dribbles_vs,0.7608
pressures,0.2825
pressure_regains,0.3754
clearances,1.5444
errors,-0.376
aerials_won,0.3336
aerials_lost,-0.1546
ball_recoveries,0.3326
pens_conceded,-0.3183
fouls,-0.2161
cards_yellow_red,-0.1907
