position,RB
minutes,0.9243
passes_completed,1.0495
passes,1.24
dribbles_completed,0.2709
dribbles,0.1569
passes_completed_short,1.1315
passes_short,1.1606
passes_completed_medium,1.1
passes_medium,1.3034
passes_completed_long,0.3921
passes_long,0.7746
passes_total_distance,0.8912
passes_free_kicks,1.044
through_balls,0.1405
passes_pressure,1.3736
passes_switches,0.9342
crosses,2.5072
corner_kicks,1.7382
passes_intercepted,1.5697
passes_blocked,2.3177
dispossessed,0.4505
goals,-0.4721
assists,1.7308
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2887
shots_on_target,-0.2682
sca,0.7961
gca,0.5269
xg,-0.4075
crosses_into_penalty_area,2.7144
passes_into_final_third,0.9031
passes_into_penalty_area,1.1174
progressive_passes,1.2279
carry_progressive_distance,0.9568
assisted_shots,1.3358
fouled,0.3722
pens_won,-0.3681
tackles,0.8621
interceptions,1.2272
blocks,1.7878
tackles_won,0.6634
dribble_tackles,1.0704
dribbles_vs,0.6769
pressures,0.6509
pressure_regains,0.8694
clearances,0.6114
errors,-0.5331
aerials_won,0.0999
aerials_lost,0.1538
ball_recoveries,1.207
pens_conceded,0.7569
fouls,0.1031
cards_yellow_red,-0.3235
