position,GK
passes_completed,-0.7897
passes,-0.4507
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.8903
passes_short,-2.068
passes_completed_medium,-0.9018
passes_medium,-1.145
passes_completed_long,2.6691
passes_long,3.4805
passes_total_distance,0.9034
passes_free_kicks,2.9508
through_balls,-0.7252
passes_pressure,-2.0155
passes_switches,-0.8449
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6788
passes_blocked,-1.7211
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4832
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.0935
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.0434
assisted_shots,-1.2854
fouled,-0.9325
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.711
pressures,-2.0871
pressure_regains,-2.1411
clearances,-0.9916
errors,4.9323
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.813
pens_conceded,1.9007
fouls,-1.7524
cards_yellow_red,-0.2618
