position,CM
passes_completed,0.2665
passes,0.1481
dribbles_completed,0.7268
dribbles,0.6277
passes_completed_short,0.2906
passes_short,0.29
passes_completed_medium,0.2404
passes_medium,0.2116
passes_completed_long,-0.0522
passes_long,-0.3026
passes_total_distance,0.1412
passes_free_kicks,-0.0744
through_balls,0.4845
passes_pressure,0.7821
passes_switches,0.0629
crosses,-0.367
corner_kicks,-0.0167
passes_intercepted,0.9067
passes_blocked,-0.2828
dispossessed,0.0966
goals,0.2054
assists,1.3959
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.0946
shots_on_target,0.7718
sca,1.1775
gca,0.972
xg,0.7655
crosses_into_penalty_area,-0.418
passes_into_final_third,0.3264
passes_into_penalty_area,0.7754
progressive_passes,0.8735
carry_progressive_distance,0.7329
assisted_shots,0.5827
fouled,0.9444
pens_won,1.6031
tackles,-0.0836
interceptions,-0.1425
blocks,-0.0002
tackles_won,-0.1659
dribble_tackles,-0.2053
dribbles_vs,0.2485
pressures,0.4872
pressure_regains,0.5248
clearances,-0.6118
errors,-0.5457
aerials_won,-0.8173
aerials_lost,-0.5451
ball_recoveries,-0.1631
pens_conceded,-0.4415
fouls,-0.4422
cards_yellow_red,-0.2618
