position,RM
minutes,-0.2034
passes_completed,-0.1239
passes,0.0355
dribbles_completed,-1.0869
dribbles,-0.9809
passes_completed_short,0.1612
passes_short,0.1574
passes_completed_medium,0.002
passes_medium,0.1102
passes_completed_long,-0.8002
passes_long,-0.4232
passes_total_distance,-0.2819
passes_free_kicks,-0.8558
through_balls,-0.632
passes_pressure,0.0647
passes_switches,-0.6414
crosses,0.5456
corner_kicks,-0.5565
passes_intercepted,-0.0448
passes_blocked,0.8028
dispossessed,-0.619
goals,-0.3209
assists,1.4832
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2961
shots_on_target,0.0051
sca,-0.1959
gca,0.8661
xg,-0.5878
crosses_into_penalty_area,1.6356
passes_into_final_third,-0.6351
passes_into_penalty_area,0.671
progressive_passes,0.0596
carry_progressive_distance,-0.6413
assisted_shots,0.119
fouled,-0.9053
pens_won,-0.2935
tackles,-1.2197
interceptions,-0.1673
blocks,-0.472
tackles_won,-1.2211
dribble_tackles,-0.8789
dribbles_vs,-0.8975
pressures,-0.6232
pressure_regains,-0.7711
clearances,0.5085
errors,-0.3758
aerials_won,1.127
aerials_lost,-0.0859
ball_recoveries,-0.6778
pens_conceded,-0.3182
fouls,-0.109
cards_yellow_red,-0.1906
