position,LW
minutes,737.0
passes_completed,-0.6286
passes,-0.5779
dribbles_completed,0.5074
dribbles,0.718
passes_completed_short,-0.1034
passes_short,0.0139
passes_completed_medium,-0.7878
passes_medium,-0.8338
passes_completed_long,-1.0076
passes_long,-1.2146
passes_total_distance,-0.8253
passes_free_kicks,-0.7339
through_balls,1.9642
passes_pressure,0.3617
passes_switches,-0.3483
crosses,1.5836
corner_kicks,-0.5567
passes_intercepted,0.4323
passes_blocked,2.413
dispossessed,0.6581
goals,-0.0241
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8567
shots_on_target,0.7671
sca,-0.0939
gca,0.0763
xg,-0.0137
crosses_into_penalty_area,0.0131
passes_into_final_third,-0.953
passes_into_penalty_area,0.6019
progressive_passes,-0.5714
carry_progressive_distance,1.9363
assisted_shots,-0.6941
fouled,0.1496
pens_won,-0.2937
tackles,-1.102
interceptions,-1.1269
blocks,-0.2395
tackles_won,-1.1957
dribble_tackles,-0.7911
dribbles_vs,-0.106
pressures,0.5468
pressure_regains,1.5945
clearances,-0.8685
errors,-0.376
aerials_won,-0.5226
aerials_lost,-0.3128
ball_recoveries,-1.0448
pens_conceded,-0.3183
fouls,-1.056
cards_yellow_red,-0.1907
