position,RM
minutes,-0.805
passes_completed,-0.7487
passes,-0.7859
dribbles_completed,0.1954
dribbles,0.294
passes_completed_short,-0.6867
passes_short,-0.6865
passes_completed_medium,-0.7137
passes_medium,-0.7465
passes_completed_long,-0.6927
passes_long,-0.705
passes_total_distance,-0.7488
passes_free_kicks,-0.5789
through_balls,0.1405
passes_pressure,-0.7524
passes_switches,-0.6164
crosses,-0.4791
corner_kicks,-0.2996
passes_intercepted,-0.5354
passes_blocked,-0.6724
dispossessed,-0.1023
goals,-0.2085
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2887
shots_on_target,-0.3198
sca,-0.4138
gca,-0.4198
xg,-0.2049
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6139
passes_into_penalty_area,-0.3459
progressive_passes,-0.5729
carry_progressive_distance,-0.3726
assisted_shots,-0.4268
fouled,-0.5675
pens_won,-0.3681
tackles,-0.6441
interceptions,-0.696
blocks,-0.829
tackles_won,-0.69
dribble_tackles,-0.5873
dribbles_vs,-0.5246
pressures,-0.6777
pressure_regains,-0.7351
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.6155
ball_recoveries,-0.7842
pens_conceded,-0.4889
fouls,-0.5152
cards_yellow_red,-0.3235
