position,RW
minutes,-0.4985
passes_completed,-0.6919
passes,-0.8323
dribbles_completed,-0.9944
dribbles,-0.7343
passes_completed_short,-0.101
passes_short,-0.1362
passes_completed_medium,-0.8492
passes_medium,-0.9194
passes_completed_long,-1.1308
passes_long,-1.2925
passes_total_distance,-0.9104
passes_free_kicks,-0.6243
through_balls,-0.632
passes_pressure,0.3641
passes_switches,-0.9132
crosses,-0.0244
corner_kicks,-0.5565
passes_intercepted,-1.0675
passes_blocked,0.4295
dispossessed,0.2372
goals,0.5631
assists,0.1291
pens_made,-0.2418
pens_att,-0.271
shots_total,0.443
shots_on_target,0.0722
sca,-0.3122
gca,-0.0111
xg,0.3191
crosses_into_penalty_area,1.135
passes_into_final_third,-0.7314
passes_into_penalty_area,0.2726
progressive_passes,-0.7625
carry_progressive_distance,-1.3689
assisted_shots,-0.4277
fouled,-0.2998
pens_won,-0.2935
tackles,0.2905
interceptions,-1.6369
blocks,0.8262
tackles_won,0.9127
dribble_tackles,0.6436
dribbles_vs,0.404
pressures,-0.0895
pressure_regains,-0.2406
clearances,-0.0011
errors,-0.3758
aerials_won,1.2361
aerials_lost,2.1719
ball_recoveries,-0.8708
pens_conceded,-0.3182
fouls,-0.2259
cards_yellow_red,-0.1906
