position,DM
minutes,0.3456
passes_completed,0.6626
passes,0.6029
dribbles_completed,-0.6936
dribbles,-0.7331
passes_completed_short,-0.3387
passes_short,-0.2707
passes_completed_medium,0.9041
passes_medium,0.8352
passes_completed_long,1.562
passes_long,1.1052
passes_total_distance,1.0332
passes_free_kicks,0.0544
through_balls,1.1306
passes_pressure,0.4956
passes_switches,0.8701
crosses,-0.8962
corner_kicks,-0.281
passes_intercepted,0.3778
passes_blocked,-0.7149
dispossessed,-1.086
goals,-0.7238
assists,-0.1063
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4598
shots_on_target,-0.3173
sca,-0.2323
gca,-0.2723
xg,-0.7419
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.0926
passes_into_penalty_area,-0.4647
progressive_passes,0.9445
carry_progressive_distance,-0.3686
assisted_shots,-0.264
fouled,-0.7689
pens_won,0.6894
tackles,1.2698
interceptions,0.1833
blocks,0.2562
tackles_won,1.3537
dribble_tackles,1.1971
dribbles_vs,1.3422
pressures,0.2603
pressure_regains,0.0723
clearances,-0.2663
errors,0.4936
aerials_won,-0.6361
aerials_lost,-0.7674
ball_recoveries,1.2252
pens_conceded,-0.3182
fouls,0.7084
cards_yellow_red,-0.1906
