position,WB
passes_completed,0.1731
passes,0.5622
dribbles_completed,-0.7228
dribbles,-0.5223
passes_completed_short,0.1585
passes_short,0.3183
passes_completed_medium,0.1858
passes_medium,0.4781
passes_completed_long,0.0227
passes_long,0.48
passes_total_distance,0.1347
passes_free_kicks,-0.7438
through_balls,-0.632
passes_pressure,1.091
passes_switches,-0.2171
crosses,1.5189
corner_kicks,-0.482
passes_intercepted,0.9029
passes_blocked,1.3435
dispossessed,-0.9702
goals,-0.2739
assists,0.4877
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9208
shots_on_target,-0.8361
sca,-0.2137
gca,0.3869
xg,-0.778
crosses_into_penalty_area,1.6484
passes_into_final_third,0.4429
passes_into_penalty_area,1.1477
progressive_passes,1.3635
carry_progressive_distance,-0.2548
assisted_shots,-0.3805
fouled,-0.4983
pens_won,-0.2935
tackles,0.4472
interceptions,-0.3238
blocks,1.5982
tackles_won,-0.1885
dribble_tackles,0.2256
dribbles_vs,0.1508
pressures,-0.8128
pressure_regains,-0.5232
clearances,0.072
errors,-0.3758
aerials_won,0.3644
aerials_lost,0.3854
ball_recoveries,0.417
pens_conceded,-0.3182
fouls,-1.027
cards_yellow_red,-0.1906
