position,FW
passes_completed,-1.2789
passes,-1.2445
dribbles_completed,0.2473
dribbles,0.8131
passes_completed_short,-1.067
passes_short,-0.9872
passes_completed_medium,-1.1486
passes_medium,-1.0974
passes_completed_long,-1.137
passes_long,-0.9292
passes_total_distance,-1.3064
passes_free_kicks,-0.1521
through_balls,-0.632
passes_pressure,-0.4382
passes_switches,-0.3417
crosses,0.4854
corner_kicks,0.1431
passes_intercepted,0.1584
passes_blocked,-0.2509
dispossessed,1.3657
goals,-0.0198
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9996
shots_on_target,0.1758
sca,0.2147
gca,0.6294
xg,-0.1848
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.1742
passes_into_penalty_area,-0.5391
progressive_passes,-1.1917
carry_progressive_distance,0.7165
assisted_shots,-0.3366
fouled,-0.1712
pens_won,2.6191
tackles,-0.6599
interceptions,-0.8664
blocks,-1.5779
tackles_won,-0.9764
dribble_tackles,-0.7867
dribbles_vs,-0.8165
pressures,0.1031
pressure_regains,0.009
clearances,-0.8672
errors,-0.3758
aerials_won,-0.2714
aerials_lost,1.3527
ball_recoveries,-1.4348
pens_conceded,-0.3182
fouls,0.343
cards_yellow_red,-0.1906
