position,LW
minutes,550.0
passes_completed,-0.6286
passes,-0.6062
dribbles_completed,2.0041
dribbles,1.5037
passes_completed_short,0.114
passes_short,-0.04
passes_completed_medium,-0.9281
passes_medium,-0.9288
passes_completed_long,-0.7686
passes_long,-0.3379
passes_total_distance,-0.7667
passes_free_kicks,-0.0566
through_balls,1.6872
passes_pressure,-0.8519
passes_switches,0.0075
crosses,1.0236
corner_kicks,0.686
passes_intercepted,-0.707
passes_blocked,0.2845
dispossessed,0.9926
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.163
shots_on_target,-1.029
sca,-0.2187
gca,-0.2823
xg,-0.7735
crosses_into_penalty_area,0.8857
passes_into_final_third,-0.2224
passes_into_penalty_area,-0.0284
progressive_passes,-0.4853
carry_progressive_distance,0.0673
assisted_shots,0.2495
fouled,-1.0025
pens_won,-0.2937
tackles,-0.0322
interceptions,2.4687
blocks,-0.8078
tackles_won,-0.1194
dribble_tackles,0.2955
dribbles_vs,0.5286
pressures,1.2101
pressure_regains,0.2205
clearances,-0.7199
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.8178
ball_recoveries,-0.5138
pens_conceded,-0.3183
fouls,-1.2499
cards_yellow_red,-0.1907
