position,LM
minutes,495.0
passes_completed,-1.1459
passes,-1.0854
dribbles_completed,1.5633
dribbles,1.319
passes_completed_short,-1.0449
passes_short,-1.002
passes_completed_medium,-1.1255
passes_medium,-1.1815
passes_completed_long,-0.355
passes_long,-0.2177
passes_total_distance,-0.9969
passes_free_kicks,-0.8075
through_balls,0.6564
passes_pressure,0.0827
passes_switches,-1.0053
crosses,-0.2362
corner_kicks,-0.5567
passes_intercepted,-0.1529
passes_blocked,0.7888
dispossessed,1.2601
goals,1.3602
assists,0.6866
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3757
shots_on_target,0.3081
sca,-0.0565
gca,-0.2014
xg,-0.2379
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.6236
passes_into_penalty_area,0.3982
progressive_passes,-0.3104
carry_progressive_distance,0.1584
assisted_shots,0.6935
fouled,0.0542
pens_won,-0.2937
tackles,-0.2475
interceptions,-0.1168
blocks,1.6505
tackles_won,-0.2466
dribble_tackles,-0.4749
dribbles_vs,-0.4762
pressures,0.22
pressure_regains,-0.1495
clearances,-0.4681
errors,-0.376
aerials_won,-0.5882
aerials_lost,1.1281
ball_recoveries,-0.3085
pens_conceded,-0.3183
fouls,-0.278
cards_yellow_red,-0.1907
