position,LM
passes_completed,-0.8035
passes,-0.5438
dribbles_completed,-0.1424
dribbles,0.4225
passes_completed_short,-1.1533
passes_short,-0.9599
passes_completed_medium,-0.3526
passes_medium,-0.0743
passes_completed_long,-0.4555
passes_long,-0.5033
passes_total_distance,-0.6241
passes_free_kicks,-1.0216
through_balls,1.1355
passes_pressure,-1.7521
passes_switches,-0.8599
crosses,0.9215
corner_kicks,-0.3197
passes_intercepted,-0.6878
passes_blocked,1.4118
dispossessed,-1.1321
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5451
shots_on_target,-0.4172
sca,0.3447
gca,0.0996
xg,-0.7116
crosses_into_penalty_area,0.0317
passes_into_final_third,-0.403
passes_into_penalty_area,-0.9174
progressive_passes,-0.1395
carry_progressive_distance,0.5883
assisted_shots,0.3959
fouled,-0.317
pens_won,-0.2935
tackles,0.098
interceptions,-0.5939
blocks,0.7861
tackles_won,-0.0911
dribble_tackles,-0.1164
dribbles_vs,0.6672
pressures,0.019
pressure_regains,-1.0924
clearances,-0.2642
errors,-0.3758
aerials_won,1.1225
aerials_lost,-0.0317
ball_recoveries,-0.5944
pens_conceded,-0.3182
fouls,0.7833
cards_yellow_red,-0.1906
