position,RB
passes_completed,2.9702
passes,3.1347
dribbles_completed,0.1185
dribbles,0.1881
passes_completed_short,4.2404
passes_short,4.0857
passes_completed_medium,1.4014
passes_medium,1.5268
passes_completed_long,0.7252
passes_long,0.5939
passes_total_distance,1.953
passes_free_kicks,-0.2584
through_balls,5.0774
passes_pressure,4.529
passes_switches,1.8488
crosses,1.5179
corner_kicks,-0.1746
passes_intercepted,3.2252
passes_blocked,1.3984
dispossessed,0.1734
goals,-0.417
assists,2.9363
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.2507
shots_on_target,-0.2201
sca,1.3621
gca,2.0552
xg,-0.2573
crosses_into_penalty_area,2.3758
passes_into_final_third,2.7759
passes_into_penalty_area,3.6073
progressive_passes,3.313
carry_progressive_distance,1.6693
assisted_shots,1.8433
fouled,0.3746
pens_won,-0.3695
tackles,1.4293
interceptions,0.2985
blocks,0.1001
tackles_won,1.7472
dribble_tackles,0.7366
dribbles_vs,0.6284
pressures,0.7158
pressure_regains,1.1086
clearances,-0.7608
errors,0.0342
aerials_won,-0.7327
aerials_lost,-0.8124
ball_recoveries,0.6278
pens_conceded,-0.4415
fouls,1.0775
cards_yellow_red,-0.2618
