position,WB
minutes,-0.79
passes_completed,0.6486
passes,0.7297
dribbles_completed,-1.2419
dribbles,-1.0812
passes_completed_short,0.4934
passes_short,0.3969
passes_completed_medium,0.7806
passes_medium,0.9778
passes_completed_long,0.2424
passes_long,0.461
passes_total_distance,0.5944
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-1.9633
passes_switches,-0.808
crosses,1.573
corner_kicks,-0.5565
passes_intercepted,1.9917
passes_blocked,-1.0656
dispossessed,-1.4144
goals,-0.7238
assists,1.4233
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9767
shots_on_target,-0.3578
sca,0.5414
gca,2.6424
xg,-0.1043
crosses_into_penalty_area,2.0534
passes_into_final_third,-0.4518
passes_into_penalty_area,1.2604
progressive_passes,0.3979
carry_progressive_distance,-0.9499
assisted_shots,0.177
fouled,-1.2954
pens_won,-0.2935
tackles,0.299
interceptions,0.0797
blocks,0.661
tackles_won,-0.4
dribble_tackles,0.7367
dribbles_vs,0.9239
pressures,0.2939
pressure_regains,1.4174
clearances,1.6215
errors,-0.3758
aerials_won,0.2404
aerials_lost,0.663
ball_recoveries,0.1334
pens_conceded,7.189
fouls,-0.2712
cards_yellow_red,-0.1906
