position,RB
passes_completed,-0.0309
passes,0.2086
dribbles_completed,-0.0535
dribbles,-0.0726
passes_completed_short,0.4016
passes_short,0.4665
passes_completed_medium,-0.1358
passes_medium,0.0583
passes_completed_long,-0.6964
passes_long,-0.4098
passes_total_distance,-0.351
passes_free_kicks,-0.712
through_balls,-0.7252
passes_pressure,0.8239
passes_switches,-0.9322
crosses,-0.1949
corner_kicks,-0.4146
passes_intercepted,0.9693
passes_blocked,1.5084
dispossessed,-0.4045
goals,-0.7415
assists,0.4213
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.901
shots_on_target,-0.683
sca,-0.7098
gca,-0.4178
xg,-0.7636
crosses_into_penalty_area,-0.359
passes_into_final_third,-0.0369
passes_into_penalty_area,-0.6096
progressive_passes,-0.0739
carry_progressive_distance,0.0127
assisted_shots,-0.3667
fouled,-0.769
pens_won,-0.3695
tackles,-0.4113
interceptions,0.1096
blocks,1.3746
tackles_won,-0.4151
dribble_tackles,-0.6504
dribbles_vs,-0.3896
pressures,-0.1554
pressure_regains,-0.2689
clearances,0.5973
errors,0.8335
aerials_won,0.0265
aerials_lost,-0.2754
ball_recoveries,0.8803
pens_conceded,-0.4415
fouls,-1.0023
cards_yellow_red,-0.2618
