position,LW
minutes,894.0
passes_completed,-0.8458
passes,-1.0818
dribbles_completed,1.5316
dribbles,0.7785
passes_completed_short,-0.6627
passes_short,-0.7942
passes_completed_medium,-0.7198
passes_medium,-0.9362
passes_completed_long,-0.8461
passes_long,-1.0677
passes_total_distance,-0.8637
passes_free_kicks,-0.5469
through_balls,1.5082
passes_pressure,-0.0374
passes_switches,-0.9634
crosses,0.1926
corner_kicks,0.2078
passes_intercepted,-1.1498
passes_blocked,-0.1019
dispossessed,1.4334
goals,0.43
assists,0.0359
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.1096
shots_on_target,1.9324
sca,0.281
gca,0.7812
xg,0.7725
crosses_into_penalty_area,-0.1386
passes_into_final_third,-0.8244
passes_into_penalty_area,-0.3633
progressive_passes,-0.9616
carry_progressive_distance,0.8196
assisted_shots,0.1949
fouled,2.6882
pens_won,2.0936
tackles,-1.2543
interceptions,-0.585
blocks,-0.927
tackles_won,-1.3083
dribble_tackles,-0.6381
dribbles_vs,-0.6706
pressures,-0.3885
pressure_regains,-0.3173
clearances,-0.6518
errors,-0.376
aerials_won,-0.5292
aerials_lost,-0.0726
ball_recoveries,-0.8674
pens_conceded,-0.3183
fouls,0.0748
cards_yellow_red,-0.1907
