position,RM
passes_completed,0.3793
passes,0.5562
dribbles_completed,-0.6339
dribbles,-0.7269
passes_completed_short,0.5646
passes_short,0.686
passes_completed_medium,0.3642
passes_medium,0.4499
passes_completed_long,-0.2969
passes_long,0.144
passes_total_distance,0.1559
passes_free_kicks,0.6416
through_balls,-0.632
passes_pressure,1.6049
passes_switches,-0.0813
crosses,1.7964
corner_kicks,1.247
passes_intercepted,0.1543
passes_blocked,-0.2542
dispossessed,-0.5127
goals,-0.0212
assists,2.1776
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6712
shots_on_target,0.0231
sca,1.7516
gca,1.1714
xg,0.3862
crosses_into_penalty_area,1.5342
passes_into_final_third,0.6656
passes_into_penalty_area,1.1846
progressive_passes,0.6921
carry_progressive_distance,-0.032
assisted_shots,2.1258
fouled,0.5712
pens_won,1.1598
tackles,-1.0979
interceptions,0.798
blocks,-0.1343
tackles_won,-1.0854
dribble_tackles,-0.9504
dribbles_vs,-1.035
pressures,0.1709
pressure_regains,-0.3589
clearances,-0.4615
errors,-0.3758
aerials_won,0.097
aerials_lost,-0.1174
ball_recoveries,-0.2999
pens_conceded,-0.3182
fouls,-0.0589
cards_yellow_red,-0.1906
