position,CB
passes_completed,0.3845
passes,0.0704
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-0.8647
passes_short,-0.9577
passes_completed_medium,1.2043
passes_medium,0.9829
passes_completed_long,0.5744
passes_long,-0.0433
passes_total_distance,0.6786
passes_free_kicks,2.181
through_balls,-0.7252
passes_pressure,-0.4493
passes_switches,-1.22
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.3042
passes_blocked,-0.3858
dispossessed,-1.0027
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.5079
shots_on_target,-0.9871
sca,-1.2983
gca,-1.0626
xg,-0.1966
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.1583
passes_into_penalty_area,-1.219
progressive_passes,-0.8277
carry_progressive_distance,-0.9959
assisted_shots,-1.2854
fouled,-0.9558
pens_won,-0.3695
tackles,-0.5357
interceptions,-0.6605
blocks,1.7925
tackles_won,-1.3573
dribble_tackles,-0.8432
dribbles_vs,-1.0294
pressures,-0.4692
pressure_regains,-0.7885
clearances,0.3789
errors,-0.5457
aerials_won,1.0823
aerials_lost,0.4004
ball_recoveries,-0.4168
pens_conceded,-0.4415
fouls,-0.8749
cards_yellow_red,-0.2618
