position,FW
passes_completed,-1.3862
passes,-1.6204
dribbles_completed,-0.3169
dribbles,-0.3538
passes_completed_short,-0.9561
passes_short,-0.8496
passes_completed_medium,-1.2586
passes_medium,-1.3684
passes_completed_long,-1.2031
passes_long,-1.3053
passes_total_distance,-1.458
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-0.529
passes_switches,-0.7647
crosses,-0.7001
corner_kicks,-0.4808
passes_intercepted,-1.0958
passes_blocked,-0.8865
dispossessed,0.4482
goals,0.9353
assists,-0.3104
pens_made,-0.2739
pens_att,1.0423
shots_total,0.6427
shots_on_target,1.2593
sca,-0.3488
gca,-0.2219
xg,0.967
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.9092
passes_into_penalty_area,-1.0424
progressive_passes,-1.408
carry_progressive_distance,-1.6022
assisted_shots,-0.407
fouled,-0.5965
pens_won,-0.3695
tackles,-0.9965
interceptions,-1.0611
blocks,-0.7895
tackles_won,-0.8574
dribble_tackles,-1.4707
dribbles_vs,-1.508
pressures,0.0993
pressure_regains,-0.0818
clearances,-0.3374
errors,-0.5457
aerials_won,1.5213
aerials_lost,3.049
ball_recoveries,-1.8719
pens_conceded,-0.4415
fouls,1.3645
cards_yellow_red,-0.2618
