position,RW
minutes,-0.5617
passes_completed,-0.661
passes,-0.6598
dribbles_completed,-0.3837
dribbles,-0.4523
passes_completed_short,-0.6017
passes_short,-0.5596
passes_completed_medium,-0.6409
passes_medium,-0.6428
passes_completed_long,-0.6508
passes_long,-0.6523
passes_total_distance,-0.6792
passes_free_kicks,-0.6158
through_balls,-0.2865
passes_pressure,-0.6297
passes_switches,-0.6164
crosses,-0.3881
corner_kicks,-0.3242
passes_intercepted,-0.3368
passes_blocked,-0.3235
dispossessed,-0.1744
goals,0.187
assists,-0.1163
pens_made,-0.2258
pens_att,0.3272
shots_total,-0.073
shots_on_target,0.1442
sca,-0.2901
gca,-0.2094
xg,0.1568
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6139
passes_into_penalty_area,-0.3459
progressive_passes,-0.5729
carry_progressive_distance,-0.6356
assisted_shots,-0.2065
fouled,-0.1104
pens_won,-0.3681
tackles,-0.7759
interceptions,-0.7317
blocks,-0.7226
tackles_won,-0.7488
dribble_tackles,-0.7477
dribbles_vs,-0.7344
pressures,-0.4876
pressure_regains,-0.4742
clearances,-0.4051
errors,-0.5331
aerials_won,-0.1406
aerials_lost,0.1746
ball_recoveries,-0.758
pens_conceded,-0.4889
fouls,-0.4076
cards_yellow_red,-0.3235
