position,RW
minutes,757.0
passes_completed,-0.6149
passes,-0.0477
dribbles_completed,0.4612
dribbles,0.0213
passes_completed_short,-0.9285
passes_short,-0.9079
passes_completed_medium,-0.479
passes_medium,-0.3437
passes_completed_long,0.3092
passes_long,1.7916
passes_total_distance,-0.2332
passes_free_kicks,0.2405
through_balls,1.053
passes_pressure,-0.8231
passes_switches,1.1522
crosses,3.7672
corner_kicks,3.0548
passes_intercepted,-0.4643
passes_blocked,1.0851
dispossessed,-0.3385
goals,2.0017
assists,3.0421
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.1754
shots_on_target,1.3025
sca,1.6962
gca,1.6344
xg,0.6465
crosses_into_penalty_area,4.1957
passes_into_final_third,0.2682
passes_into_penalty_area,2.7828
progressive_passes,1.4471
carry_progressive_distance,0.1429
assisted_shots,2.3611
fouled,0.2623
pens_won,-0.2937
tackles,-0.4212
interceptions,-0.6431
blocks,0.6393
tackles_won,-0.7968
dribble_tackles,-0.1785
dribbles_vs,-0.1554
pressures,0.0496
pressure_regains,-0.3972
clearances,-0.5144
errors,-0.376
aerials_won,-1.0176
aerials_lost,-0.0925
ball_recoveries,-0.4891
pens_conceded,-0.3183
fouls,-0.5044
cards_yellow_red,-0.1907
