position,GK
passes_completed,-0.4166
passes,-0.373
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.6995
passes_short,-1.8917
passes_completed_medium,0.1223
passes_medium,-0.2211
passes_completed_long,1.4713
passes_long,2.0693
passes_total_distance,0.5401
passes_free_kicks,2.3362
through_balls,-0.7252
passes_pressure,-1.7266
passes_switches,-0.2535
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6862
passes_blocked,-1.5541
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4216
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.2286
passes_into_penalty_area,-1.1543
progressive_passes,-1.7331
carry_progressive_distance,-0.687
assisted_shots,-1.2268
fouled,-1.0572
pens_won,-0.3695
tackles,-1.7607
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.6846
dribble_tackles,-1.4707
dribbles_vs,-1.7571
pressures,-2.1201
pressure_regains,-2.2281
clearances,-1.0323
errors,0.3334
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.1563
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
