position,RB
passes_completed,0.6373
passes,0.7714
dribbles_completed,-0.4805
dribbles,-0.4686
passes_completed_short,1.1258
passes_short,1.098
passes_completed_medium,0.4998
passes_medium,0.7086
passes_completed_long,-0.7721
passes_long,-0.4675
passes_total_distance,0.1381
passes_free_kicks,-0.8124
through_balls,1.1513
passes_pressure,0.8656
passes_switches,-0.7339
crosses,1.1792
corner_kicks,-0.4808
passes_intercepted,0.6488
passes_blocked,0.795
dispossessed,-0.7911
goals,-0.5316
assists,-0.169
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7092
shots_on_target,-0.739
sca,-0.0899
gca,-0.1859
xg,-0.6634
crosses_into_penalty_area,1.2411
passes_into_final_third,-0.1013
passes_into_penalty_area,1.3776
progressive_passes,1.4277
carry_progressive_distance,-0.1539
assisted_shots,-0.0862
fouled,0.5113
pens_won,-0.3695
tackles,1.2607
interceptions,0.6544
blocks,0.4747
tackles_won,1.0983
dribble_tackles,0.6707
dribbles_vs,0.282
pressures,-0.6596
pressure_regains,-0.0056
clearances,0.3223
errors,-0.5457
aerials_won,0.4714
aerials_lost,0.1595
ball_recoveries,0.5407
pens_conceded,-0.4415
fouls,-0.5032
cards_yellow_red,-0.2618
