position,DM
minutes,-1.0146
passes_completed,-0.8406
passes,-0.8813
dribbles_completed,-0.6103
dribbles,-0.635
passes_completed_short,-0.8318
passes_short,-0.8466
passes_completed_medium,-0.7775
passes_medium,-0.8146
passes_completed_long,-0.7114
passes_long,-0.7216
passes_total_distance,-0.814
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.9015
passes_switches,-0.7076
crosses,-0.6066
corner_kicks,-0.2996
passes_intercepted,-0.8134
passes_blocked,-0.797
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6698
passes_into_penalty_area,-0.6507
progressive_passes,-0.7114
carry_progressive_distance,-0.8425
assisted_shots,-0.6747
fouled,-0.7707
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.7317
blocks,-0.8715
tackles_won,-0.7782
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.844
pressure_regains,-0.8378
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7402
ball_recoveries,-0.8738
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
