position,AM
minutes,838.0
passes_completed,-0.3275
passes,-0.2541
dribbles_completed,0.2965
dribbles,0.2605
passes_completed_short,0.4084
passes_short,0.6389
passes_completed_medium,-0.8673
passes_medium,-0.8008
passes_completed_long,-0.7224
passes_long,-0.798
passes_total_distance,-0.6801
passes_free_kicks,-0.6419
through_balls,-0.6322
passes_pressure,0.886
passes_switches,-0.9346
crosses,0.0156
corner_kicks,-0.2508
passes_intercepted,1.4151
passes_blocked,-0.1408
dispossessed,0.8945
goals,0.5071
assists,0.0898
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.315
shots_on_target,-0.5024
sca,0.3248
gca,0.4231
xg,0.0349
crosses_into_penalty_area,-0.4709
passes_into_final_third,-0.4417
passes_into_penalty_area,0.5397
progressive_passes,-0.0622
carry_progressive_distance,-0.0945
assisted_shots,0.4554
fouled,2.6888
pens_won,-0.2937
tackles,0.9548
interceptions,1.7312
blocks,2.2076
tackles_won,-0.3338
dribble_tackles,0.553
dribbles_vs,0.553
pressures,1.5075
pressure_regains,0.3484
clearances,-0.8215
errors,-0.376
aerials_won,-0.4886
aerials_lost,0.0113
ball_recoveries,0.1328
pens_conceded,-0.3183
fouls,1.782
cards_yellow_red,-0.1907
