position,CM
passes_completed,-0.6302
passes,-0.7895
dribbles_completed,-0.1825
dribbles,-0.2901
passes_completed_short,-0.5502
passes_short,-0.5747
passes_completed_medium,-0.3081
passes_medium,-0.311
passes_completed_long,-0.9577
passes_long,-1.1831
passes_total_distance,-0.6772
passes_free_kicks,-1.0216
through_balls,0.5034
passes_pressure,0.173
passes_switches,-1.051
crosses,-0.7391
corner_kicks,-0.5565
passes_intercepted,-1.8569
passes_blocked,-0.9291
dispossessed,-0.6892
goals,0.1944
assists,0.5135
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8277
shots_on_target,-0.6359
sca,-1.0282
gca,-0.2972
xg,-0.6606
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.7307
passes_into_penalty_area,-0.5558
progressive_passes,0.304
carry_progressive_distance,-1.2499
assisted_shots,-0.4748
fouled,2.2319
pens_won,-0.2935
tackles,1.4447
interceptions,0.373
blocks,-0.3356
tackles_won,0.6856
dribble_tackles,1.1081
dribbles_vs,0.6651
pressures,0.9063
pressure_regains,0.9971
clearances,-0.4363
errors,-0.3758
aerials_won,0.1532
aerials_lost,0.3372
ball_recoveries,0.9527
pens_conceded,-0.3182
fouls,3.6637
cards_yellow_red,-0.1906
