position,LM
minutes,450.0
passes_completed,0.0043
passes,0.0863
dribbles_completed,-0.3606
dribbles,-0.5898
passes_completed_short,0.3817
passes_short,0.3038
passes_completed_medium,-0.0995
passes_medium,-0.1254
passes_completed_long,-0.5257
passes_long,-0.1067
passes_total_distance,-0.2209
passes_free_kicks,-0.3141
through_balls,-0.6322
passes_pressure,0.2347
passes_switches,-0.5378
crosses,0.6786
corner_kicks,-0.177
passes_intercepted,0.0176
passes_blocked,1.3462
dispossessed,-0.7359
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2797
shots_on_target,-0.0484
sca,0.2679
gca,-1.0103
xg,-0.7474
crosses_into_penalty_area,1.2716
passes_into_final_third,-0.0329
passes_into_penalty_area,0.256
progressive_passes,-0.2638
carry_progressive_distance,-0.5534
assisted_shots,0.3279
fouled,-0.3144
pens_won,-0.2937
tackles,-0.5488
interceptions,-0.3829
blocks,1.1074
tackles_won,-0.7871
dribble_tackles,0.6807
dribbles_vs,-0.0914
pressures,-1.2636
pressure_regains,-0.9253
clearances,0.6706
errors,-0.376
aerials_won,0.0707
aerials_lost,-0.7044
ball_recoveries,-0.6992
pens_conceded,-0.3183
fouls,-0.1013
cards_yellow_red,-0.1907
