position,DM
minutes,1727.0
passes_completed,-0.0434
passes,-0.1144
dribbles_completed,-0.3808
dribbles,-0.4905
passes_completed_short,-0.4355
passes_short,-0.4302
passes_completed_medium,0.1279
passes_medium,-0.0121
passes_completed_long,0.3262
passes_long,0.2976
passes_total_distance,0.1095
passes_free_kicks,-0.5301
through_balls,-0.6322
passes_pressure,-0.2992
passes_switches,0.2799
crosses,-1.05
corner_kicks,-0.5567
passes_intercepted,-0.7583
passes_blocked,-1.0285
dispossessed,-0.9431
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.2808
shots_on_target,-1.029
sca,-1.2136
gca,-1.0103
xg,-0.8537
crosses_into_penalty_area,-0.6664
passes_into_final_third,-0.3169
passes_into_penalty_area,-0.9005
progressive_passes,-0.3216
carry_progressive_distance,-1.0804
assisted_shots,-0.9466
fouled,-0.8207
pens_won,-0.2937
tackles,0.1282
interceptions,1.5227
blocks,-0.7128
tackles_won,-0.0137
dribble_tackles,0.0802
dribbles_vs,0.2333
pressures,-0.115
pressure_regains,-0.0553
clearances,-0.1996
errors,-0.376
aerials_won,-0.4553
aerials_lost,-0.6239
ball_recoveries,0.9526
pens_conceded,-0.3183
fouls,-0.0192
cards_yellow_red,-0.1907
