position,AM
passes_completed,0.9629
passes,1.5596
dribbles_completed,0.1935
dribbles,-0.0142
passes_completed_short,1.2983
passes_short,1.4782
passes_completed_medium,0.3587
passes_medium,0.6343
passes_completed_long,0.7986
passes_long,1.1883
passes_total_distance,0.8547
passes_free_kicks,1.0686
through_balls,2.2788
passes_pressure,1.4721
passes_switches,3.287
crosses,0.4539
corner_kicks,4.2735
passes_intercepted,2.6232
passes_blocked,2.7248
dispossessed,0.1104
goals,3.2896
assists,5.0431
pens_made,9.3284
pens_att,7.8122
shots_total,1.9676
shots_on_target,1.7926
sca,2.1783
gca,3.9902
xg,2.325
crosses_into_penalty_area,-0.2129
passes_into_final_third,1.8746
passes_into_penalty_area,1.8324
progressive_passes,1.9319
carry_progressive_distance,0.7931
assisted_shots,2.794
fouled,-0.1104
pens_won,4.5295
tackles,-0.1585
interceptions,-0.4794
blocks,-0.5643
tackles_won,0.1276
dribble_tackles,-0.3994
dribbles_vs,1.1822
pressures,0.6525
pressure_regains,0.4697
clearances,-0.5504
errors,-0.5457
aerials_won,-0.9934
aerials_lost,-0.5403
ball_recoveries,-0.4901
pens_conceded,-0.4415
fouls,-0.8506
cards_yellow_red,-0.2618
