position,FW
passes_completed,0.2294
passes,0.4228
dribbles_completed,-0.4464
dribbles,0.2609
passes_completed_short,0.4918
passes_short,0.5863
passes_completed_medium,-0.1645
passes_medium,-0.1612
passes_completed_long,0.5811
passes_long,0.8943
passes_total_distance,0.234
passes_free_kicks,0.6815
through_balls,1.2861
passes_pressure,-0.5814
passes_switches,1.5046
crosses,0.2038
corner_kicks,2.6976
passes_intercepted,0.0462
passes_blocked,1.0324
dispossessed,1.4442
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0938
shots_on_target,0.2982
sca,1.3948
gca,0.1941
xg,-0.5019
crosses_into_penalty_area,-0.2122
passes_into_final_third,0.6412
passes_into_penalty_area,1.3732
progressive_passes,0.5443
carry_progressive_distance,-0.0414
assisted_shots,1.1962
fouled,-0.0802
pens_won,-0.2935
tackles,-1.0074
interceptions,-0.6937
blocks,-0.3648
tackles_won,-1.2046
dribble_tackles,-0.7206
dribbles_vs,0.1495
pressures,0.3372
pressure_regains,-0.3471
clearances,-0.7435
errors,-0.3758
aerials_won,-0.3196
aerials_lost,0.5473
ball_recoveries,0.0008
pens_conceded,-0.3182
fouls,-0.2908
cards_yellow_red,-0.1906
