position,FW
passes_completed,-1.0569
passes,-1.0465
dribbles_completed,0.1616
dribbles,0.1055
passes_completed_short,-0.5226
passes_short,-0.3177
passes_completed_medium,-1.1661
passes_medium,-1.134
passes_completed_long,-1.0659
passes_long,-1.2609
passes_total_distance,-1.153
passes_free_kicks,-0.9875
through_balls,-0.4269
passes_pressure,0.7988
passes_switches,-0.7122
crosses,-0.5865
corner_kicks,-0.5565
passes_intercepted,-1.1108
passes_blocked,-0.1326
dispossessed,1.5987
goals,1.9302
assists,0.1571
pens_made,-0.2418
pens_att,-0.271
shots_total,1.507
shots_on_target,1.6671
sca,0.2467
gca,0.1488
xg,1.7083
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.9164
passes_into_penalty_area,-0.6285
progressive_passes,-1.1673
carry_progressive_distance,-1.1927
assisted_shots,0.3922
fouled,0.9162
pens_won,0.3927
tackles,-1.3518
interceptions,-1.3948
blocks,-1.6678
tackles_won,-1.2283
dribble_tackles,-1.2073
dribbles_vs,-1.1892
pressures,-0.3129
pressure_regains,-0.4998
clearances,-0.0915
errors,-0.3758
aerials_won,4.3395
aerials_lost,2.9425
ball_recoveries,-1.2167
pens_conceded,-0.3182
fouls,2.5959
cards_yellow_red,-0.1906
