position,LM
minutes,323.0
passes_completed,0.183
passes,0.189
dribbles_completed,1.8288
dribbles,1.375
passes_completed_short,1.5123
passes_short,1.7017
passes_completed_medium,-0.5634
passes_medium,-0.667
passes_completed_long,-0.7319
passes_long,-0.7021
passes_total_distance,-0.2501
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.4304
passes_switches,-0.2009
crosses,1.3921
corner_kicks,-0.5567
passes_intercepted,1.4081
passes_blocked,0.9819
dispossessed,0.4771
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0415
shots_on_target,-1.029
sca,0.5812
gca,0.2293
xg,-0.8911
crosses_into_penalty_area,2.106
passes_into_final_third,-0.9435
passes_into_penalty_area,-0.0006
progressive_passes,-0.8084
carry_progressive_distance,1.021
assisted_shots,0.2051
fouled,-0.9128
pens_won,-0.2937
tackles,0.3396
interceptions,0.6931
blocks,0.277
tackles_won,0.1127
dribble_tackles,0.0379
dribbles_vs,-0.9898
pressures,0.0623
pressure_regains,0.7635
clearances,-0.6799
errors,-0.376
aerials_won,-0.8568
aerials_lost,-1.0383
ball_recoveries,-0.6232
pens_conceded,-0.3183
fouls,0.2116
cards_yellow_red,-0.1907
