position,CM
passes_completed,-0.1605
passes,-0.1644
dribbles_completed,0.1908
dribbles,-0.0619
passes_completed_short,-0.0634
passes_short,-0.0228
passes_completed_medium,-0.2358
passes_medium,-0.2103
passes_completed_long,-0.1528
passes_long,-0.2695
passes_total_distance,-0.1905
passes_free_kicks,-0.1337
through_balls,0.3377
passes_pressure,-0.1626
passes_switches,-0.5881
crosses,-0.3455
corner_kicks,0.2878
passes_intercepted,-0.4137
passes_blocked,-0.067
dispossessed,0.9083
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.471
shots_on_target,-0.1901
sca,0.375
gca,-1.0099
xg,0.1906
crosses_into_penalty_area,-0.3665
passes_into_final_third,0.3449
passes_into_penalty_area,0.5114
progressive_passes,0.7487
carry_progressive_distance,0.1604
assisted_shots,0.7666
fouled,-0.6482
pens_won,-0.2935
tackles,1.3517
interceptions,0.5089
blocks,-0.9521
tackles_won,1.2749
dribble_tackles,1.2802
dribbles_vs,2.2912
pressures,1.7509
pressure_regains,1.2827
clearances,-0.4384
errors,-0.3758
aerials_won,-0.1727
aerials_lost,-0.6165
ball_recoveries,0.6565
pens_conceded,-0.3182
fouls,-0.1605
cards_yellow_red,-0.1906
