position,RB
minutes,-0.0728
passes_completed,1.4079
passes,1.3047
dribbles_completed,0.8185
dribbles,0.4488
passes_completed_short,0.9123
passes_short,0.7203
passes_completed_medium,1.5846
passes_medium,1.671
passes_completed_long,0.859
passes_long,0.6027
passes_total_distance,1.3508
passes_free_kicks,0.4014
through_balls,-0.632
passes_pressure,0.345
passes_switches,-0.4899
crosses,0.3069
corner_kicks,-0.5565
passes_intercepted,0.546
passes_blocked,-0.0161
dispossessed,-0.3907
goals,-0.7238
assists,-0.2876
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0168
shots_on_target,-0.7329
sca,-0.1618
gca,0.0632
xg,-0.8908
crosses_into_penalty_area,0.0028
passes_into_final_third,0.1852
passes_into_penalty_area,0.3901
progressive_passes,0.6479
carry_progressive_distance,1.5003
assisted_shots,-0.096
fouled,-0.2797
pens_won,-0.2935
tackles,-0.3267
interceptions,0.3806
blocks,1.4415
tackles_won,-0.3593
dribble_tackles,0.1596
dribbles_vs,0.1552
pressures,-0.602
pressure_regains,-0.3205
clearances,0.0379
errors,-0.3758
aerials_won,-0.1049
aerials_lost,-0.5754
ball_recoveries,0.0307
pens_conceded,-0.3182
fouls,0.8858
cards_yellow_red,-0.1906
