position,CB
passes_completed,-0.0597
passes,0.0113
dribbles_completed,-0.8229
dribbles,-0.7424
passes_completed_short,-0.4487
passes_short,-0.5724
passes_completed_medium,0.2164
passes_medium,0.229
passes_completed_long,0.317
passes_long,0.6391
passes_total_distance,0.1291
passes_free_kicks,0.3864
through_balls,-0.7252
passes_pressure,-0.6196
passes_switches,0.5056
crosses,0.9508
corner_kicks,-0.4808
passes_intercepted,-0.4358
passes_blocked,-0.8813
dispossessed,-0.9385
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9125
shots_on_target,-0.2558
sca,-0.0881
gca,-1.0626
xg,-0.6438
crosses_into_penalty_area,0.312
passes_into_final_third,1.2476
passes_into_penalty_area,0.2469
progressive_passes,0.6131
carry_progressive_distance,-0.3305
assisted_shots,0.0404
fouled,-0.4167
pens_won,-0.3695
tackles,-0.5278
interceptions,-0.4214
blocks,-0.4826
tackles_won,-1.2561
dribble_tackles,0.1077
dribbles_vs,-0.5077
pressures,-1.618
pressure_regains,-1.338
clearances,0.8906
errors,6.0891
aerials_won,-0.8778
aerials_lost,-0.9829
ball_recoveries,1.2334
pens_conceded,8.069
fouls,-1.0351
cards_yellow_red,-0.2618
