position,RM
minutes,-0.5102
passes_completed,-0.5112
passes,-0.6271
dribbles_completed,-0.7349
dribbles,-0.7993
passes_completed_short,-0.5607
passes_short,-0.4153
passes_completed_medium,-0.3132
passes_medium,-0.5027
passes_completed_long,-0.4982
passes_long,-0.5778
passes_total_distance,-0.4855
passes_free_kicks,-0.6146
through_balls,-0.632
passes_pressure,-0.7527
passes_switches,-0.5321
crosses,-0.3768
corner_kicks,-0.5565
passes_intercepted,0.2992
passes_blocked,-0.6896
dispossessed,-0.5035
goals,-0.0647
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0005
shots_on_target,0.0989
sca,-0.0926
gca,-1.0099
xg,0.1006
crosses_into_penalty_area,1.1831
passes_into_final_third,-0.1459
passes_into_penalty_area,0.4908
progressive_passes,-0.0678
carry_progressive_distance,-1.3191
assisted_shots,0.2563
fouled,-0.1112
pens_won,-0.2935
tackles,0.3453
interceptions,1.4887
blocks,0.361
tackles_won,0.5772
dribble_tackles,0.9986
dribbles_vs,2.219
pressures,1.6353
pressure_regains,0.8047
clearances,0.0235
errors,-0.3758
aerials_won,0.3678
aerials_lost,-0.2521
ball_recoveries,0.1008
pens_conceded,-0.3182
fouls,1.4941
cards_yellow_red,-0.1906
