position,AM
minutes,735.0
passes_completed,0.7147
passes,0.9001
dribbles_completed,0.1073
dribbles,0.5575
passes_completed_short,1.2393
passes_short,1.301
passes_completed_medium,0.3349
passes_medium,0.6165
passes_completed_long,-0.1219
passes_long,0.0946
passes_total_distance,0.3943
passes_free_kicks,0.2783
through_balls,5.4425
passes_pressure,0.5758
passes_switches,0.7038
crosses,0.581
corner_kicks,1.4193
passes_intercepted,1.2997
passes_blocked,0.1009
dispossessed,-0.1677
goals,0.6796
assists,3.1562
pens_made,-0.2419
pens_att,-0.2711
shots_total,2.4145
shots_on_target,0.772
sca,1.4993
gca,2.2583
xg,1.8362
crosses_into_penalty_area,-0.4176
passes_into_final_third,0.4
passes_into_penalty_area,3.4797
progressive_passes,1.6305
carry_progressive_distance,0.5993
assisted_shots,1.77
fouled,-0.1765
pens_won,-0.2937
tackles,-0.6648
interceptions,-0.3573
blocks,-1.0038
tackles_won,-0.1233
dribble_tackles,-1.1136
dribbles_vs,0.331
pressures,1.0818
pressure_regains,0.8029
clearances,-0.9418
errors,-0.376
aerials_won,-1.1372
aerials_lost,-1.2006
ball_recoveries,-0.4153
pens_conceded,-0.3183
fouls,-1.45
cards_yellow_red,-0.1907
