position,GK
passes_completed,-1.215
passes,-1.1025
dribbles_completed,-1.1318
dribbles,-1.1228
passes_completed_short,-1.7553
passes_short,-1.9297
passes_completed_medium,-1.0685
passes_medium,-1.3405
passes_completed_long,0.8973
passes_long,1.7639
passes_total_distance,-0.1495
passes_free_kicks,0.8817
through_balls,-0.7252
passes_pressure,-1.9652
passes_switches,-0.9564
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.5429
passes_blocked,-1.7211
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4062
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4042
passes_into_penalty_area,-1.1867
progressive_passes,-1.7784
carry_progressive_distance,-1.5038
assisted_shots,-1.2268
fouled,-1.3612
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7571
pressures,-2.1279
pressure_regains,-2.2692
clearances,-1.0323
errors,0.773
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.361
pens_conceded,0.6862
fouls,-1.8117
cards_yellow_red,-0.2618
