position,LW
minutes,1067.0
passes_completed,-0.2435
passes,0.5456
dribbles_completed,0.5241
dribbles,0.5039
passes_completed_short,-0.5504
passes_short,-0.4729
passes_completed_medium,-0.3781
passes_medium,-0.031
passes_completed_long,1.0521
passes_long,2.4962
passes_total_distance,0.2266
passes_free_kicks,0.1723
through_balls,0.5634
passes_pressure,0.8042
passes_switches,3.3938
crosses,4.4298
corner_kicks,1.5251
passes_intercepted,0.9104
passes_blocked,2.3211
dispossessed,-0.174
goals,-0.2406
assists,2.6105
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1778
shots_on_target,0.2116
sca,0.7841
gca,2.7423
xg,-0.2851
crosses_into_penalty_area,2.1328
passes_into_final_third,1.0103
passes_into_penalty_area,1.4623
progressive_passes,0.8611
carry_progressive_distance,0.0795
assisted_shots,1.6331
fouled,-0.5259
pens_won,-0.2937
tackles,0.2274
interceptions,-0.0501
blocks,0.5661
tackles_won,-0.3613
dribble_tackles,-0.5444
dribbles_vs,-0.1875
pressures,-0.6217
pressure_regains,-0.403
clearances,-0.5076
errors,-0.376
aerials_won,-0.7127
aerials_lost,-1.2402
ball_recoveries,0.5448
pens_conceded,-0.3183
fouls,-1.2253
cards_yellow_red,-0.1907
