position,LW
minutes,-0.5866
passes_completed,-0.7367
passes,-0.5046
dribbles_completed,0.2639
dribbles,0.3064
passes_completed_short,-0.6704
passes_short,-0.3102
passes_completed_medium,-0.4726
passes_medium,-0.3369
passes_completed_long,-0.7962
passes_long,-0.6539
passes_total_distance,-0.7141
passes_free_kicks,-0.8604
through_balls,0.3363
passes_pressure,0.8318
passes_switches,-0.2235
crosses,1.4562
corner_kicks,-0.5565
passes_intercepted,1.3454
passes_blocked,0.9273
dispossessed,-0.0229
goals,0.0593
assists,0.3244
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6846
shots_on_target,-0.0239
sca,0.4272
gca,-0.4021
xg,1.5632
crosses_into_penalty_area,1.5658
passes_into_final_third,-0.7886
passes_into_penalty_area,0.1882
progressive_passes,0.1315
carry_progressive_distance,0.9765
assisted_shots,1.1557
fouled,0.9197
pens_won,-0.2935
tackles,-0.1896
interceptions,0.0771
blocks,1.5155
tackles_won,0.0756
dribble_tackles,0.3716
dribbles_vs,0.277
pressures,1.2982
pressure_regains,0.7832
clearances,-0.8506
errors,-0.3758
aerials_won,-0.0367
aerials_lost,1.0858
ball_recoveries,-0.0702
pens_conceded,-0.3182
fouls,1.7173
cards_yellow_red,-0.1906
