position,WB
minutes,-0.647
passes_completed,-0.5429
passes,-0.4925
dribbles_completed,1.4113
dribbles,1.1247
passes_completed_short,-0.38
passes_short,-0.3845
passes_completed_medium,-0.3739
passes_medium,-0.3744
passes_completed_long,-0.7249
passes_long,-0.4476
passes_total_distance,-0.6083
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.2905
passes_switches,-0.8785
crosses,0.7176
corner_kicks,-0.5565
passes_intercepted,0.4001
passes_blocked,0.478
dispossessed,0.5835
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.529
shots_on_target,0.545
sca,-0.3763
gca,-1.0099
xg,0.147
crosses_into_penalty_area,-0.2828
passes_into_final_third,-0.3472
passes_into_penalty_area,-0.3035
progressive_passes,-0.2061
carry_progressive_distance,0.8886
assisted_shots,-0.4731
fouled,-0.5808
pens_won,-0.2935
tackles,-0.8286
interceptions,0.3766
blocks,1.4339
tackles_won,-1.2743
dribble_tackles,-1.0123
dribbles_vs,-0.651
pressures,0.472
pressure_regains,0.2668
clearances,0.0479
errors,2.9903
aerials_won,-0.8137
aerials_lost,-0.6603
ball_recoveries,-0.209
pens_conceded,-0.3182
fouls,-0.4845
cards_yellow_red,-0.1906
