position,LB
minutes,0.5168
passes_completed,2.3679
passes,2.3749
dribbles_completed,-0.0268
dribbles,-0.1715
passes_completed_short,2.3317
passes_short,2.2599
passes_completed_medium,2.3958
passes_medium,2.5277
passes_completed_long,0.494
passes_long,0.4167
passes_total_distance,1.9259
passes_free_kicks,-0.1111
through_balls,-0.632
passes_pressure,0.4092
passes_switches,0.259
crosses,2.3803
corner_kicks,-0.5565
passes_intercepted,0.8133
passes_blocked,1.2465
dispossessed,-0.2915
goals,-0.7238
assists,0.9969
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5979
shots_on_target,-0.6682
sca,-0.0089
gca,0.6249
xg,-0.7588
crosses_into_penalty_area,3.179
passes_into_final_third,0.8067
passes_into_penalty_area,2.3707
progressive_passes,2.5588
carry_progressive_distance,0.8594
assisted_shots,0.2938
fouled,-1.4666
pens_won,-0.2935
tackles,-0.3155
interceptions,-0.2538
blocks,-0.0973
tackles_won,-0.1648
dribble_tackles,0.3143
dribbles_vs,0.1021
pressures,-1.1355
pressure_regains,-1.0359
clearances,0.3569
errors,2.7073
aerials_won,-0.2121
aerials_lost,-0.3346
ball_recoveries,0.1622
pens_conceded,-0.3182
fouls,-0.3776
cards_yellow_red,-0.1906
