position,RW
minutes,598.0
passes_completed,-0.7198
passes,-0.7743
dribbles_completed,2.4071
dribbles,1.9948
passes_completed_short,-0.6427
passes_short,-0.6594
passes_completed_medium,-0.5376
passes_medium,-0.5783
passes_completed_long,-0.7759
passes_long,-0.9938
passes_total_distance,-0.7567
passes_free_kicks,-0.6669
through_balls,-0.6322
passes_pressure,0.0991
passes_switches,-0.4275
crosses,1.0985
corner_kicks,-0.2709
passes_intercepted,-0.4466
passes_blocked,2.0892
dispossessed,2.5027
goals,1.0012
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.6842
shots_on_target,1.1846
sca,0.3965
gca,0.3288
xg,1.1634
crosses_into_penalty_area,0.7463
passes_into_final_third,-1.0731
passes_into_penalty_area,0.3397
progressive_passes,-1.094
carry_progressive_distance,1.6361
assisted_shots,-0.531
fouled,1.7921
pens_won,-0.2937
tackles,-1.0785
interceptions,-0.3787
blocks,0.488
tackles_won,-0.7836
dribble_tackles,-0.6407
dribbles_vs,0.1509
pressures,-0.0174
pressure_regains,-0.1284
clearances,-0.5624
errors,-0.376
aerials_won,-0.2283
aerials_lost,-0.2332
ball_recoveries,0.0026
pens_conceded,-0.3183
fouls,-0.3386
cards_yellow_red,-0.1907
