position,RW
passes_completed,-0.7729
passes,-0.6327
dribbles_completed,1.2379
dribbles,1.4477
passes_completed_short,-0.3005
passes_short,-0.1038
passes_completed_medium,-0.8359
passes_medium,-0.8706
passes_completed_long,-1.0157
passes_long,-0.7533
passes_total_distance,-0.9239
passes_free_kicks,-0.8972
through_balls,-0.632
passes_pressure,0.4331
passes_switches,-0.1516
crosses,1.0392
corner_kicks,-0.3896
passes_intercepted,0.6151
passes_blocked,1.5222
dispossessed,1.4104
goals,-0.3208
assists,0.0746
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1869
shots_on_target,0.6949
sca,0.3464
gca,0.0849
xg,0.0185
crosses_into_penalty_area,0.2687
passes_into_final_third,-0.5485
passes_into_penalty_area,0.287
progressive_passes,-0.3001
carry_progressive_distance,1.5303
assisted_shots,0.1196
fouled,-0.1448
pens_won,-0.2935
tackles,0.5283
interceptions,-0.3137
blocks,-0.195
tackles_won,0.3775
dribble_tackles,0.1453
dribbles_vs,0.5082
pressures,1.3641
pressure_regains,0.3833
clearances,-0.8669
errors,-0.3758
aerials_won,-0.8537
aerials_lost,-0.4507
ball_recoveries,-0.4977
pens_conceded,-0.3182
fouls,0.4042
cards_yellow_red,-0.1906
