position,LM
minutes,855.0
passes_completed,0.3944
passes,0.8313
dribbles_completed,0.2659
dribbles,0.0875
passes_completed_short,0.0955
passes_short,0.1868
passes_completed_medium,0.6148
passes_medium,0.998
passes_completed_long,0.2497
passes_long,1.0012
passes_total_distance,0.4367
passes_free_kicks,1.4621
through_balls,0.8598
passes_pressure,-0.3372
passes_switches,0.2965
crosses,1.6424
corner_kicks,1.7415
passes_intercepted,0.6098
passes_blocked,1.9762
dispossessed,-0.581
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5576
shots_on_target,-0.7709
sca,1.224
gca,-0.542
xg,-0.513
crosses_into_penalty_area,1.3833
passes_into_final_third,0.051
passes_into_penalty_area,0.8322
progressive_passes,1.1802
carry_progressive_distance,0.6127
assisted_shots,1.9305
fouled,1.4641
pens_won,-0.2937
tackles,0.5228
interceptions,-0.0968
blocks,-0.3655
tackles_won,0.0045
dribble_tackles,-0.6016
dribbles_vs,-0.9825
pressures,-0.5313
pressure_regains,0.0075
clearances,-0.5084
errors,-0.376
aerials_won,-0.8194
aerials_lost,-0.3435
ball_recoveries,-0.0436
pens_conceded,2.5694
fouls,-0.34
cards_yellow_red,-0.1907
