position,AM
minutes,-0.684
passes_completed,0.3598
passes,0.384
dribbles_completed,0.3426
dribbles,0.4374
passes_completed_short,0.2465
passes_short,0.2898
passes_completed_medium,0.4572
passes_medium,0.5294
passes_completed_long,0.0212
passes_long,-0.0074
passes_total_distance,0.2378
passes_free_kicks,-0.3855
through_balls,0.6416
passes_pressure,1.5483
passes_switches,0.3382
crosses,-0.6908
corner_kicks,-0.3859
passes_intercepted,2.7765
passes_blocked,-0.2906
dispossessed,1.4328
goals,0.3062
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0068
shots_on_target,0.293
sca,-0.3662
gca,-0.2105
xg,0.1421
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.8988
passes_into_penalty_area,-0.7454
progressive_passes,0.8219
carry_progressive_distance,0.2407
assisted_shots,-0.6208
fouled,2.7064
pens_won,3.9678
tackles,-0.054
interceptions,-0.1338
blocks,1.3221
tackles_won,0.6784
dribble_tackles,0.4662
dribbles_vs,-0.0702
pressures,2.9017
pressure_regains,0.999
clearances,-0.1494
errors,-0.3758
aerials_won,0.1294
aerials_lost,0.5399
ball_recoveries,0.1853
pens_conceded,-0.3182
fouls,1.4484
cards_yellow_red,-0.1906
